id,title,description,rating,poster_url,backdrop_urls,collage,dominant_colors
680,Pulp Fiction,"A burger-loving hit man, his philosophical partner, a drug-addled gangster's moll and a washed-up boxer converge in this sprawling, comedic crime caper. Their adventures unfurl in three stories that ingeniously trip back and forth in time.",8.488,https://image.tmdb.org/t/p/w500/vQWk5YBFWF4bZaofAbv0tShwBvQ.jpg,"['https://image.tmdb.org/t/p/w1280/tamCUHl16mptimLh1ZwJ1XH6QOr.jpg', 'https://image.tmdb.org/t/p/w1280/kSbDQEF8nOZ2XNjKXSY23sUauBG.jpg', 'https://image.tmdb.org/t/p/w1280/ycAeWUJfQpMTnAyP4ZyKIKCweeZ.jpg', 'https://image.tmdb.org/t/p/w1280/hfveTGW4H6zcw5WiwjqCdropIUg.jpg', 'https://image.tmdb.org/t/p/w1280/5DijBIBF8NNH58732ri3LjKVd8u.jpg', 'https://image.tmdb.org/t/p/w1280/lXC952u9CevP4nvGowk6pI7fHhW.jpg', 'https://image.tmdb.org/t/p/w1280/3TRwrnNk9lTJyPbCduryJDum2zq.jpg', 'https://image.tmdb.org/t/p/w1280/1FRLkF7lJFEhn0y4WfLcQMS4rBz.jpg', 'https://image.tmdb.org/t/p/w1280/1E0njQyDCwmI0HHJezVhqEXf3yk.jpg', 'https://image.tmdb.org/t/p/w1280/cOGysF4SXauEKz18mFGmkZW6O2T.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x17801AB75C0>,"[(27, 20, 24), (203, 175, 148), (113, 80, 73), (94, 121, 169), (121, 145, 181), (173, 66, 37)]"
122,The Lord of the Rings: The Return of the King,"As armies mass for a final battle that will decide the fate of the world--and powerful, ancient forces of Light and Dark compete to determine the outcome--one member of the Fellowship of the Ring is revealed as the noble heir to the throne of the Kings of Men. Yet, the sole hope for triumph over evil lies with a brave hobbit, Frodo, who, accompanied by his loyal friend Sam and the hideous, wretched Gollum, ventures deep into the very dark heart of Mordor on his seemingly impossible quest to destroy the Ring of Power.​",8.486,https://image.tmdb.org/t/p/w500/rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg,"['https://image.tmdb.org/t/p/w1280/a7p3RuCocDAwurgu2bJbAEhJagf.jpg', 'https://image.tmdb.org/t/p/w1280/1ohvEWEyzcrhgvLloXZZM5smcVi.jpg', 'https://image.tmdb.org/t/p/w1280/six8X7zswOpy2NsFqg6D4lvQ3DQ.jpg', 'https://image.tmdb.org/t/p/w1280/1v7PsM3LrAfNIYNn1Cg7YU0LtTJ.jpg', 'https://image.tmdb.org/t/p/w1280/8doVM3sLBhMcLHw6rNbD1zWTQt5.jpg', 'https://image.tmdb.org/t/p/w1280/dqtAiRZYl7KWRh3LklqnwuaYxqs.jpg', 'https://image.tmdb.org/t/p/w1280/rg5d5iFyB3Vw1zKBYd3hxJGgS8O.jpg', 'https://image.tmdb.org/t/p/w1280/yShTpY1n8KBGf4RozJOJ6kZc9lu.jpg', 'https://image.tmdb.org/t/p/w1280/1UGuss2w8JuSzvGSWsP4wN0v7cN.jpg', 'https://image.tmdb.org/t/p/w1280/5HdbXdgSle4TIlapT08fiafocm6.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x177F5A2CB00>,"[(36, 36, 36), (201, 183, 158), (128, 110, 96), (133, 167, 159), (84, 109, 108), (124, 141, 160)]"
372058,Your Name.,"High schoolers Mitsuha and Taki are complete strangers living separate lives. But one night, they suddenly switch places. Mitsuha wakes up in Taki’s body, and he in hers. This bizarre occurrence continues to happen randomly, and the two must adjust their lives around each other.",8.5,https://image.tmdb.org/t/p/w500/8GJsy7w7frGquw1cy9jasOGNNI1.jpg,"['https://image.tmdb.org/t/p/w1280/pHj5kgA0GHB95m2OBRmMXG9Uu51.jpg', 'https://image.tmdb.org/t/p/w1280/xATvtcV42kI7JGtWVOm8MSl5eSO.jpg', 'https://image.tmdb.org/t/p/w1280/4C9cixm37TlboGSsFe0ztI6Psjx.jpg', 'https://image.tmdb.org/t/p/w1280/kxjGeoGCfprogsTivAfTAM1rwpI.jpg', 'https://image.tmdb.org/t/p/w1280/zQ3W1RXwr7UAXgwTdcDqO7fJj1j.jpg', 'https://image.tmdb.org/t/p/w1280/wFtxjTTyRDZjDFvvlgP53H95uKE.jpg', 'https://image.tmdb.org/t/p/w1280/sn3mkSJAy3usIhmnZdbnuzPW72S.jpg', 'https://image.tmdb.org/t/p/w1280/aHHnqmKbZ8cJdRNku5A88HpXqHu.jpg', 'https://image.tmdb.org/t/p/w1280/9TkvnFtcoKyGFODCoY2fCdn7f0U.jpg', 'https://image.tmdb.org/t/p/w1280/yvLbPtTXuirvwSHKDoBhESpFRJq.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x17783B19490>,"[(190, 190, 190), (42, 66, 92), (86, 63, 65), (88, 121, 151), (109, 97, 73), (136, 114, 123)]"
13,Forrest Gump,"A man with a low IQ has accomplished great things in his life and been present during significant historic events—in each case, far exceeding what anyone imagined he could do. But despite all he has achieved, his one true love eludes him.",8.468,https://image.tmdb.org/t/p/w500/arw2vcBveWOVZr6pxd9XTd1TdQa.jpg,"['https://image.tmdb.org/t/p/w1280/2vG1d5QR2TzsWyAlQGcucI7ccMk.jpg', 'https://image.tmdb.org/t/p/w1280/nsxQt5gU1ntXWnO9v8lWcyUbPRt.jpg', 'https://image.tmdb.org/t/p/w1280/6VcfHAdYmdYgSm6ynqREu0NAAlJ.jpg', 'https://image.tmdb.org/t/p/w1280/7c9UVPPiTPltouxRVY6N9uugaVA.jpg', 'https://image.tmdb.org/t/p/w1280/xNmo08DQ4rlY9EZtKe8jOJyE0X3.jpg', 'https://image.tmdb.org/t/p/w1280/umFVpej5yfkbQPj3TcFSRsDU24l.jpg', 'https://image.tmdb.org/t/p/w1280/lbwlxEqfsGwC300c7xDT3hPPO6E.jpg', 'https://image.tmdb.org/t/p/w1280/6I3CNvMMAvR0IHRZSgNfpRgtje0.jpg', 'https://image.tmdb.org/t/p/w1280/2Op1bEV0NMnBrX4mYDf652W8buJ.jpg', 'https://image.tmdb.org/t/p/w1280/mxpKnJvTjeLIdWORUAfRUgOM8Bc.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x17801B05610>,"[(200, 209, 213), (47, 47, 36), (94, 68, 58), (121, 106, 87), (114, 137, 157), (144, 128, 131)]"
429,"The Good, the Bad and the Ugly","While the Civil War rages on between the Union and the Confederacy, three men – a quiet loner, a ruthless hitman, and a Mexican bandit – comb the American Southwest in search of a strongbox containing $200,000 in stolen gold.",8.462,https://image.tmdb.org/t/p/w500/bX2xnavhMYjWDoZp1VM6VnU1xwe.jpg,"['https://image.tmdb.org/t/p/w1280/xnFmcq40R0umHHLXTpvOW5GTdMh.jpg', 'https://image.tmdb.org/t/p/w1280/gCPsHQD6AvOZnlB1kzfkYLr4MgE.jpg', 'https://image.tmdb.org/t/p/w1280/2DPWNVscHvLBvEJ7BilN1mLTeW3.jpg', 'https://image.tmdb.org/t/p/w1280/8pSdqU4CMSEliXDvArc2MVjxwP6.jpg', 'https://image.tmdb.org/t/p/w1280/3XEo7MxJLQhZ7RKZlFRPXu2I6Ft.jpg', 'https://image.tmdb.org/t/p/w1280/s4hcP043jrmnN00fd5AWbj6Axyi.jpg', 'https://image.tmdb.org/t/p/w1280/zZv1ZgglS80WvBktQUBBEooVqqH.jpg', 'https://image.tmdb.org/t/p/w1280/nIxmmtLbbXAaQV70SdEbPZZivs4.jpg', 'https://image.tmdb.org/t/p/w1280/zEweaWb2LrGmktKAGue7UFkx0O4.jpg', 'https://image.tmdb.org/t/p/w1280/s4qEbn1djF3phLHOcJzZnGpFZCp.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x17783AE16A0>,"[(165, 143, 106), (30, 22, 17), (233, 232, 230), (85, 54, 36), (97, 86, 66), (228, 209, 151)]"
346,Seven Samurai,"A samurai answers a village's request for protection after he falls on hard times. The town needs protection from bandits, so the samurai gathers six others to help him teach the people how to defend themselves, and the villagers provide the soldiers with food.",8.456,https://image.tmdb.org/t/p/w500/8OKmBV5BUFzmozIC3pPWKHy17kx.jpg,"['https://image.tmdb.org/t/p/w1280/nKnk7j6OlSTxXyrOvrnAwP7hV5Y.jpg', 'https://image.tmdb.org/t/p/w1280/xH593JP6kYfvX4jgppiZxxzAQwp.jpg', 'https://image.tmdb.org/t/p/w1280/yrSQjDtXe2HHRQZ91OpaQwLb9U.jpg', 'https://image.tmdb.org/t/p/w1280/dgzTmu3Ag28dcb75DLbJT1xkSUf.jpg', 'https://image.tmdb.org/t/p/w1280/4GEInuHU9lEqMuXYWhrSdegacvU.jpg', 'https://image.tmdb.org/t/p/w1280/g5ScZQ6iu5Clk3PwCrWcnLxW40v.jpg', 'https://image.tmdb.org/t/p/w1280/bTGczYh4GSFjAPRrIb9oCi7CkSq.jpg', 'https://image.tmdb.org/t/p/w1280/oWYl7CuCOUXGlQJ7SqHgDYZoOQo.jpg', 'https://image.tmdb.org/t/p/w1280/jEW72wSauXOUCohq3SihFbyZnsa.jpg', 'https://image.tmdb.org/t/p/w1280/1XbxEuYvo92KGiChFATvI0dDOlN.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x17783B1B080>,"[(50, 50, 50), (208, 209, 209), (139, 139, 140), (111, 111, 111), (163, 164, 165), (155, 156, 164)]"
157336,Interstellar,The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,8.455,https://image.tmdb.org/t/p/w500/gEU2QniE6E77NI6lCU6MxlNBvIx.jpg,"['https://image.tmdb.org/t/p/w1280/mZvdaANKlbxadi8VOGORcAQWbP8.jpg', 'https://image.tmdb.org/t/p/w1280/oFGYtXi3sRb04Tl3HKcXT2cAxs2.jpg', 'https://image.tmdb.org/t/p/w1280/wqBlk1ejN71gzKvlbXYrC1FfdsY.jpg', 'https://image.tmdb.org/t/p/w1280/h2YIl0nobaGLrMh0NoR6MFUfJMc.jpg', 'https://image.tmdb.org/t/p/w1280/yZWkTl5kY9c85muImrAzery0Dqq.jpg', 'https://image.tmdb.org/t/p/w1280/bbgVkk9FyXYiIgF4Gq6EoABughF.jpg', 'https://image.tmdb.org/t/p/w1280/gQ2x01q8ivOB5Cki5PjhdzCLlk1.jpg', 'https://image.tmdb.org/t/p/w1280/mHz3zprUsELwRHQBsgzVfxoWdOg.jpg', 'https://image.tmdb.org/t/p/w1280/Ad8BWEmfHLq8lpC0HPaBm2mXoZu.jpg', 'https://image.tmdb.org/t/p/w1280/8sNiAPPYU14PUepFNeSNGUTiHW.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x17801B06240>,"[(39, 40, 41), (222, 210, 197), (163, 176, 177), (139, 113, 107), (135, 141, 160), (192, 92, 93)]"
769,GoodFellas,"The true story of Henry Hill, a half-Irish, half-Sicilian Brooklyn kid who is adopted by neighbourhood gangsters at an early age and climbs the ranks of a Mafia family under the guidance of Jimmy Conway.",8.455,https://image.tmdb.org/t/p/w500/aKuFiU82s5ISJpGZp7YkIr3kCUd.jpg,"['https://image.tmdb.org/t/p/w1280/gAExVzTezNr0FwmsZ9bscF2rNgD.jpg', 'https://image.tmdb.org/t/p/w1280/gOVersWqLxHjObvwEKDTFwtp4Jv.jpg', 'https://image.tmdb.org/t/p/w1280/80r0i5Utswx8Z3oZgMS4XQp4WJ9.jpg', 'https://image.tmdb.org/t/p/w1280/gR6awd3XMUHUDGBKQ3KRvyU026J.jpg', 'https://image.tmdb.org/t/p/w1280/vCv83tLRBfcM0AaNK0oYB9kXp2v.jpg', 'https://image.tmdb.org/t/p/w1280/A3A65z7d15qWp0JBObjLT7OHegj.jpg', 'https://image.tmdb.org/t/p/w1280/AcqNqjz49glGuJz9GaI8DPHF0cx.jpg', 'https://image.tmdb.org/t/p/w1280/d6UxFCGQxpszcf8mwgGjQ3ynqGl.jpg', 'https://image.tmdb.org/t/p/w1280/pEsen1AzOMnLrsMjPUuIYjA8STx.jpg', 'https://image.tmdb.org/t/p/w1280/akBRsbDGsJBuQfIIaI2ws8ckHmo.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x17801AB7B30>,"[(18, 15, 16), (192, 178, 165), (108, 84, 73), (127, 156, 171), (96, 122, 154), (154, 78, 51)]"
12477,Grave of the Fireflies,"In the final months of World War II, 14-year-old Seita and his sister Setsuko are orphaned when their mother is killed during an air raid in Kobe, Japan. After a falling out with their aunt, they move into an abandoned bomb shelter. With no surviving relatives and their emergency rations depleted, Seita and Setsuko struggle to survive.",8.449,https://image.tmdb.org/t/p/w500/k9tv1rXZbOhH7eiCk378x61kNQ1.jpg,"['https://image.tmdb.org/t/p/w1280/lSaIYT32vna5mzyNUaWS6o9mGFo.jpg', 'https://image.tmdb.org/t/p/w1280/34vC3YlLmcd1ks0Otsh4y5D0ohv.jpg', 'https://image.tmdb.org/t/p/w1280/tLFITpJFr8oDqfZu0HtSj7YNVs2.jpg', 'https://image.tmdb.org/t/p/w1280/tDFvXn4tane9lUvFAFAUkMylwSr.jpg', 'https://image.tmdb.org/t/p/w1280/l0dN5b1T0e0HsP8NOonEo97CFum.jpg', 'https://image.tmdb.org/t/p/w1280/k1Rfm1kC5IZlbpLvza7Xqino9sr.jpg', 'https://image.tmdb.org/t/p/w1280/pj76kUbWu3JsHrBDlZ72SO1yjPz.jpg', 'https://image.tmdb.org/t/p/w1280/2p0TzeYTazAG1a83HZv0TUIEuwz.jpg', 'https://image.tmdb.org/t/p/w1280/WGoLeQbnLLHWu6d5KwUHUdrgvg.jpg', 'https://image.tmdb.org/t/p/w1280/aHaqZpOL7UyVu0nKqp3SMz0o2E1.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x177F5A2DBE0>,"[(187, 116, 88), (30, 30, 27), (96, 157, 158), (116, 106, 93), (76, 102, 98), (62, 135, 159)]"
637,Life Is Beautiful,A touching story of an Italian book seller of Jewish ancestry who lives in his own little fairy tale. His creative and happy life would come to an abrupt halt when his entire family is deported to a concentration camp during World War II. While locked up he tries to convince his son that the whole thing is just a game.,8.447,https://image.tmdb.org/t/p/w500/74hLDKjD5aGYOotO6esUVaeISa2.jpg,"['https://image.tmdb.org/t/p/w1280/zKxoWuWnmO7rLBhqOfM2RxAMfpC.jpg', 'https://image.tmdb.org/t/p/w1280/rIt6ON5s9lAFhkCPU7mVwENNFfE.jpg', 'https://image.tmdb.org/t/p/w1280/recdB08lqwwBBX6mS6Qnf5iIWyo.jpg', 'https://image.tmdb.org/t/p/w1280/6aNKD81RHR1DqUUa8kOZ1TBY1Lp.jpg', 'https://image.tmdb.org/t/p/w1280/l5sIjKBTXp7rhfALluUtET396yQ.jpg', 'https://image.tmdb.org/t/p/w1280/uPhy27HEw7OKNY9DGh1ddNMC9MR.jpg', 'https://image.tmdb.org/t/p/w1280/gavyCu1UaTaTNPsVaGXT6pe5u24.jpg', 'https://image.tmdb.org/t/p/w1280/6JmcxU4Scb8ffjvj9vammMzc30z.jpg', 'https://image.tmdb.org/t/p/w1280/16vxMSVICZmXucbglF2I5zfukvm.jpg', 'https://image.tmdb.org/t/p/w1280/oc8RJGVXUCTqaixXxcf2BqeVEaf.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x177F5AE2F90>,"[(34, 37, 32), (214, 202, 197), (120, 110, 103), (136, 155, 161), (128, 129, 154), (163, 88, 53)]"
550,Fight Club,"A ticking-time-bomb insomniac and a slippery soap salesman channel primal male aggression into a shocking new form of therapy. Their concept catches on, with underground ""fight clubs"" forming in every town, until an eccentric gets in the way and ignites an out-of-control spiral toward oblivion.",8.438,https://image.tmdb.org/t/p/w500/pB8BM7pdSp6B6Ih7QZ4DrQ3PmJK.jpg,"['https://image.tmdb.org/t/p/w1280/9kuNq7DhlnXRP4FENb2FEVNYa1O.jpg', 'https://image.tmdb.org/t/p/w1280/joq9kKgRB9D8aS2R578EdEU1QUt.jpg', 'https://image.tmdb.org/t/p/w1280/6NDPww2YB9pUJnxKpe59KGk4V68.jpg', 'https://image.tmdb.org/t/p/w1280/wBUgtkNC0TuTuxprnzxVwlXUsqS.jpg', 'https://image.tmdb.org/t/p/w1280/3qFgjOYLnEUfBxt5yWRKmRRrh9w.jpg', 'https://image.tmdb.org/t/p/w1280/ewMhHVyXQKMAviVWM7InPjZqpSr.jpg', 'https://image.tmdb.org/t/p/w1280/qzwMrAmRDVL3rgbUIg6bEqwEaiD.jpg', 'https://image.tmdb.org/t/p/w1280/k8KlPu4oEuhxJ0nbPHGKM6xbwDL.jpg', 'https://image.tmdb.org/t/p/w1280/vfEuh0ELDkHWu3UfJiEkWN8Z4tc.jpg', 'https://image.tmdb.org/t/p/w1280/pv0pUuC6JRlSXGshUQ20HjfPyNG.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x177F5A29910>,"[(208, 169, 167), (25, 25, 22), (111, 99, 81), (134, 154, 145), (75, 93, 77), (109, 138, 148)]"
11216,Cinema Paradiso,"A filmmaker recalls his childhood, when he fell in love with the movies at his village's theater and formed a deep friendship with the theater's projectionist.",8.4,https://image.tmdb.org/t/p/w500/gCI2AeMV4IHSewhJkzsur5MEp6R.jpg,"['https://image.tmdb.org/t/p/w1280/xa32OlwC0kIKQJdjRNmwBelwhfp.jpg', 'https://image.tmdb.org/t/p/w1280/4k3JoTgHx0ZnT3kxxRdJ4GLPDyc.jpg', 'https://image.tmdb.org/t/p/w1280/yBIUodXIoLiH0QANDmTccDpM3fM.jpg', 'https://image.tmdb.org/t/p/w1280/yLzX0GTF5w4D5E0657gQlUhb7ko.jpg', 'https://image.tmdb.org/t/p/w1280/qvKlKCMQ07oXRU3pqeGFd0OkjAl.jpg', 'https://image.tmdb.org/t/p/w1280/gBeVVBFja8NugzQFu6Kw3IQPDYA.jpg', 'https://image.tmdb.org/t/p/w1280/pqheCffIINvbO2zEp0WZjxQ3uLc.jpg', 'https://image.tmdb.org/t/p/w1280/ytuhqoI10vggnRMj7FYTp4V62N3.jpg', 'https://image.tmdb.org/t/p/w1280/ox5AoBpVgeXYHjZqxWKcbxc6Wxz.jpg', 'https://image.tmdb.org/t/p/w1280/xVkTnQozP0srGsEGxV2EHHzOB0X.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x17801AB6B10>,"[(27, 29, 34), (211, 195, 177), (124, 108, 99), (98, 171, 192), (79, 125, 155), (167, 89, 64)]"
667257,Impossible Things,"After the death of her abusive husband, Matilde finds her new best friend in Miguel, her young, insecure, and disoriented neighbor.",8.43,https://image.tmdb.org/t/p/w500/t2Ew8NZ8Ci2kqmoecZUNQUFDJnQ.jpg,"['https://image.tmdb.org/t/p/w1280/l8XQNh84aaM5CQkrBfjoZXEHym0.jpg', 'https://image.tmdb.org/t/p/w1280/bxSBOAD8AuMHYMdW3jso9npAkgt.jpg', 'https://image.tmdb.org/t/p/w1280/ryr532va3rN7MADPAO2updA4Akz.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x177F5A2D910>,"[(174, 136, 161), (5, 5, 5), (96, 66, 76), (117, 88, 134), (165, 46, 74), (81, 150, 141)]"
40096,A Dog's Will,"The lively João Grilo and the sly Chicó are poor guys living in the hinterland who cheat a bunch of people in a small town in Northeastern Brazil. When they die, they have to be judged by Christ, the Devil and the Virgin Mary before they are admitted to paradise.",8.43,https://image.tmdb.org/t/p/w500/aovknfdLnFp1IiWi3yvTAg8Gm5k.jpg,"['https://image.tmdb.org/t/p/w1280/aiPwQvYaM8t868QritCBrh1B04Y.jpg', 'https://image.tmdb.org/t/p/w1280/yLalJNnSwJJLZfRVV4xxkqIlY9K.jpg', 'https://image.tmdb.org/t/p/w1280/alQqTpmEkxSLgajfEYTsTH6nAKB.jpg', 'https://image.tmdb.org/t/p/w1280/xw1gA0lm0AEhGLoR6sE8IYCQAV4.jpg', 'https://image.tmdb.org/t/p/w1280/xf5LitErZM7DEDd3nz72D7mtRXR.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x17783AE21B0>,"[(166, 126, 101), (8, 8, 8), (102, 75, 66), (224, 217, 207), (48, 96, 140), (101, 141, 157)]"
598,City of God,"In the poverty-stricken favelas of Rio de Janeiro in the 1970s, two young men choose different paths. Rocket is a budding photographer who documents the increasing drug-related violence of his neighborhood, while José “Zé” Pequeno is an ambitious drug dealer diving into a dangerous life of crime.",8.43,https://image.tmdb.org/t/p/w500/k7eYdWvhYQyRQoU2TB2A2Xu2TfD.jpg,"['https://image.tmdb.org/t/p/w1280/g52pHwOgfozKB9rNh6NiuIJMUas.jpg', 'https://image.tmdb.org/t/p/w1280/cNhT3z8zpCegaZN09n3glPuwHEZ.jpg', 'https://image.tmdb.org/t/p/w1280/6NWJLzckS3QR4g1mZacjQHZysVZ.jpg', 'https://image.tmdb.org/t/p/w1280/gc1C3PKHubLXv3MBk9gd9kbtspL.jpg', 'https://image.tmdb.org/t/p/w1280/uvitbjFU4JqvMwIkMWHp69bmUzG.jpg', 'https://image.tmdb.org/t/p/w1280/n4raYTYSwzfOW9QxCV0WNIT9bBy.jpg', 'https://image.tmdb.org/t/p/w1280/rr0vFvjbAU7zaLjSRtUAxavH2bv.jpg', 'https://image.tmdb.org/t/p/w1280/cQMuGaFzuWoyov19RhuWFt3GI4u.jpg', 'https://image.tmdb.org/t/p/w1280/o2wNzGCLyLyj8Q7ohihqFzoxrCd.jpg', 'https://image.tmdb.org/t/p/w1280/wKa5CEFqngGEexJqMyHTo6itzh9.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x177F5A2F530>,"[(188, 168, 140), (26, 25, 24), (139, 47, 31), (186, 120, 38), (215, 226, 230), (98, 102, 106)]"
539,Psycho,"When larcenous real estate clerk Marion Crane goes on the lam with a wad of cash and hopes of starting a new life, she ends up at the notorious Bates Motel, where manager Norman Bates cares for his housebound mother.",8.422,https://image.tmdb.org/t/p/w500/yz4QVqPx3h1hD1DfqqQkCq3rmxW.jpg,"['https://image.tmdb.org/t/p/w1280/bOO1tDVIpN4K1REJJVUa3rDMShR.jpg', 'https://image.tmdb.org/t/p/w1280/vThE1UgrYq6wdWkPR3acU72iJRx.jpg', 'https://image.tmdb.org/t/p/w1280/jbkAZIBCfX1RW0t018mC0m6fFdo.jpg', 'https://image.tmdb.org/t/p/w1280/eVeAPVsiASTp7KBZYqLWulxmD0a.jpg', 'https://image.tmdb.org/t/p/w1280/eeAcIyIHOJwulGIHW1UfRo2s0TC.jpg', 'https://image.tmdb.org/t/p/w1280/oqxGmvG6LDgMCVkSRWpAcTaaVAS.jpg', 'https://image.tmdb.org/t/p/w1280/twetf44RMgwJ5vjf1dHM3FByOsi.jpg', 'https://image.tmdb.org/t/p/w1280/mufF1aYvwdpKerhq5R1YrVcbJLY.jpg', 'https://image.tmdb.org/t/p/w1280/4RxFaIOkQVLMnmnmTl8ZS4SIi0g.jpg', 'https://image.tmdb.org/t/p/w1280/12RDCQZNYQib19nep7sgOy5Mxij.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x177F5A2E900>,"[(52, 48, 48), (219, 174, 144), (120, 123, 121), (159, 100, 83), (123, 153, 172), (175, 175, 175)]"
120,The Lord of the Rings: The Fellowship of the Ring,"Young hobbit Frodo Baggins, after inheriting a mysterious ring from his uncle Bilbo, must leave his home in order to keep it from falling into the hands of its evil creator. Along the way, a fellowship is formed to protect the ringbearer and make sure that the ring arrives at its final destination: Mt. Doom, the only place where it can be destroyed.",8.422,https://image.tmdb.org/t/p/w500/6oom5QYQ2yQTMJIbnvbkBL9cHo6.jpg,"['https://image.tmdb.org/t/p/w1280/oiwc338EoBgS4sEI2ixAny4KQKg.jpg', 'https://image.tmdb.org/t/p/w1280/A5Gg8LdgBoTx7z2iTb9sT8c7Jjn.jpg', 'https://image.tmdb.org/t/p/w1280/ySqMoIkvW3T0zBSZKfcEs74oq4z.jpg', 'https://image.tmdb.org/t/p/w1280/3q7QUTlX0Bjm7oeYhrSnn1rMvTF.jpg', 'https://image.tmdb.org/t/p/w1280/45mrNIMqy2ztrA0vTmZzd3nIcIq.jpg', 'https://image.tmdb.org/t/p/w1280/r0jGqbU7MO1Kd5NdBHcyZbpD15b.jpg', 'https://image.tmdb.org/t/p/w1280/dzlaPYZV23qnYO4Gj6E4o6hylxN.jpg', 'https://image.tmdb.org/t/p/w1280/262D8ZLBDw7Kx44amrSTHVXsyfz.jpg', 'https://image.tmdb.org/t/p/w1280/juxKiJ6diF06YZokVxIe6cWKgio.jpg', 'https://image.tmdb.org/t/p/w1280/1McstW0UTYWVI4Vo2ICPgMUJzEd.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x177F5A2FF20>,"[(41, 36, 30), (196, 181, 153), (126, 111, 80), (142, 165, 157), (87, 109, 104), (106, 126, 153)]"
14537,Harakiri,"Down-on-his-luck veteran Tsugumo Hanshirō enters the courtyard of the prosperous House of Iyi. Unemployed, and with no family, he hopes to find a place to commit seppuku—and a worthy second to deliver the coup de grâce in his suicide ritual. The senior counselor for the Iyi clan questions the ronin’s resolve and integrity, suspecting Hanshirō of seeking charity rather than an honorable end. What follows is a pair of interlocking stories which lay bare the difference between honor and respect, and promises to examine the legendary foundations of the Samurai code.",8.42,https://image.tmdb.org/t/p/w500/5konZnIbcAxZjP616Cz5o9bKEfW.jpg,"['https://image.tmdb.org/t/p/w1280/lT0ZOc7XT3sMYXFXz6gE5EhoV0N.jpg', 'https://image.tmdb.org/t/p/w1280/7BouxOe9XkF8cy96KDELe6MuWD7.jpg', 'https://image.tmdb.org/t/p/w1280/hRn6OGeMnXskwY1PbxNb86Gcdk7.jpg', 'https://image.tmdb.org/t/p/w1280/z7Z7eqPe6O7qfks1zI0lM68CXt2.jpg', 'https://image.tmdb.org/t/p/w1280/ba7Qhgwhcbj4euPxgjd6pONgKsl.jpg', 'https://image.tmdb.org/t/p/w1280/lqFDvJnjFPNFZ2XkQ6SxxRzvZII.jpg', 'https://image.tmdb.org/t/p/w1280/6MOj7tvNOAteeWPI2atEqIlFnC2.jpg', 'https://image.tmdb.org/t/p/w1280/kZJybPUgoDraLE3KEFliWnXKgSv.jpg', 'https://image.tmdb.org/t/p/w1280/adUQRgWoZQFB7c0qMsrY9EIGjFN.jpg', 'https://image.tmdb.org/t/p/w1280/ths5IQjtBxZ9iw3JKfCtm78E5wx.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x17783B03710>,"[(195, 182, 182), (30, 30, 30), (109, 109, 109), (139, 140, 139), (84, 84, 84), (140, 132, 140)]"
